2024.08.22 19:57:37 INFO  Started: Metals version 1.3.5 in folders 'C:\Users\PC\Desktop\database_vauldex\template' for client Visual Studio Code 1.92.2.
2024.08.22 20:05:31 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:31 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:31 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:32 WARN  no build target for: C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt
2024.08.22 20:05:32 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:32 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:34 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:34 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:34 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:35 WARN  no build target for: C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt
2024.08.22 20:05:35 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:34 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:35 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:35 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:36 WARN  no build target for: C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt
2024.08.22 20:05:36 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:36 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:36 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:36 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:42 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:42 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:42 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:43 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:44 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:44 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:43 WARN  no build target for: C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt
2024.08.22 20:05:44 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:43 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:47 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:47 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:47 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
Aug 22, 2024 8:05:47 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 195
2024.08.22 20:05:47 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:47 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:48 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:48 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:48 WARN  Using indexes to guess the definition of pekkoVersion
2024.08.22 20:05:48 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:48 WARN  Using indexes to guess the definition of pekkoVersion
2024.08.22 20:05:49 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:50 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:50 WARN  no build target for: C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt
2024.08.22 20:05:50 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:50 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:51 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:52 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:52 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:52 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:53 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:53 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:54 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:56 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:56 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:56 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:56 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:57 WARN  no build target for: C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt
2024.08.22 20:05:57 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:57 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:57 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:57 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:57 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:57 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:57 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:58 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:58 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:58 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:59 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:59 WARN  no build target for: C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt
2024.08.22 20:05:59 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:59 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:59 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:59 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:59 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:05:59 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:06:00 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:06:00 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:06:00 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:06:00 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:06:01 WARN  no build target for: C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt
2024.08.22 20:06:01 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:06:01 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:06:01 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:06:01 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:06:04 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:06:04 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:06:04 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
Aug 22, 2024 8:06:04 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 277
2024.08.22 20:06:04 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:06:04 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:06:04 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:06:05 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:06:05 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:06:05 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:06:06 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:06:06 WARN  no build target for: C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt
2024.08.22 20:06:05 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:06:07 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:06:07 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:06:07 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:06:08 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.08.22 20:06:08 WARN  no build target for: C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt
2024.08.22 20:06:08 INFO  no build target found for C:\Users\PC\Desktop\database_vauldex\slick-chat\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
